time,chip,sink_base,fins,chip_power,coolant_temperature,inlet_air_velocity,truth_chip_max,truth_fins_max,truth_outlet_air_temperature,truth_pressure_drop,truth_radiative_heat_rate,truth_energy_residual,truth_hidden_power,truth_effective_air_velocity,case_id,case_group,fidelity,radiation_enabled,surface_emissivity_sink,surface_emissivity_channel,mesh_profile,mesh_size_level,input_convention,source_model
100,29.95034147,29.69228733,28.96448837,12,25,0.1,30.08242252,29.80947734,26.07088753,0.01484633267,0,0.0003030809583,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
110,31.32548997,31.06613848,30.32598944,12,25,0.1,31.45839123,31.18452947,26.47398463,0.01495200066,0,0.0004008270873,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
120,32.67585052,32.4152782,31.66293005,12,25,0.1,32.80949496,32.5346651,26.86970635,0.0150423485,0,0.001978297557,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
130,33.99790029,33.73616388,32.97183943,12,25,0.1,34.13223588,33.8564174,27.25714861,0.01511858537,0,0.002236820663,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
140,35.29512947,35.03226771,34.25618649,12,25,0.1,35.43012426,35.15331402,27.63758052,0.01518301003,0,-0.0004491258657,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
150,36.5665041,36.30254086,35.51496331,12,25,0.1,36.70214472,36.42436272,28.0106498,0.01524710323,0,0.000171736644,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
160,37.80549688,37.5404532,36.74169682,12,25,0.1,37.94177489,37.66305791,28.37388451,0.01531250241,0,0.002738289624,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
170,39.01662426,38.75052277,37.94084408,12,25,0.1,39.15352647,38.87389954,28.72873241,0.01537172602,0,0.002381236522,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
180,40.20127303,39.93413718,39.11377324,12,25,0.1,40.33878495,40.05826785,29.07579474,0.01542673449,0,0.00219913108,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
190,41.36017926,41.09203215,40.26121539,12,25,0.1,41.49828672,41.21689787,29.4153746,0.01547991677,0,0.002120598734,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
200,42.49393868,42.22480261,41.38376244,12,25,0.1,42.63262827,42.35038626,29.74766334,0.01553157132,0,0.00210092842,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
210,43.60310918,43.33300561,42.48196657,12,25,0.1,43.74236822,43.4592917,30.07282268,0.01558134866,0,0.002087743413,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
220,44.6882305,44.41718025,43.55636162,12,25,0.1,44.82804688,44.54415415,30.39098792,0.015629266,0,0.002064630719,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
230,45.74982928,45.47785266,44.60746919,12,25,0.1,45.89019116,45.60550024,30.70227263,0.01567562146,0,0.002041540534,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
240,46.79127182,46.51838628,45.63862095,12,25,0.1,46.93216893,46.64669517,31.00773018,0.01571919519,0,-0.0002706025574,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
250,47.81200279,47.53822633,46.64926663,12,25,0.1,47.95342441,47.66781879,31.30715944,0.01576256173,0,0.0001557986478,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
260,48.81122356,48.53657492,47.63861649,12,25,0.1,48.95315864,48.66786104,31.60028074,0.01580615393,0,0.0002696099546,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
270,49.78876603,49.51326397,48.60650412,12,25,0.1,49.93120361,49.64620661,31.88699354,0.01584837823,0,0.0002449382173,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
280,50.74492984,50.46859279,49.55322535,12,25,0.1,50.88785906,50.60315581,32.16736198,0.01588863627,0,0.0001533101064,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
290,51.68019668,51.40304278,50.47925655,12,25,0.1,51.82360663,51.53919099,32.44159583,0.01592769958,0,0.0001019352552,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
300,52.59506972,52.31711689,51.38509529,12,25,0.1,52.73894972,52.45481544,32.7099837,0.01596613238,0,0.0001263754437,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
310,53.490022,53.21128773,52.27121005,12,25,0.1,53.63436207,53.35050239,32.97270667,0.01600377196,0,0.0001832349066,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
320,54.3654969,54.08599804,53.13804151,12,25,0.1,54.51028754,54.22669596,33.2297458,0.01604044623,0,0.000229890329,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
330,55.22192177,54.94167474,53.98601319,3,25,0.1,55.36715323,55.08382399,33.48108493,0.01607628101,0,0.0002466367754,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
340,55.18952085,55.04455299,54.37024683,3,25,0.1,55.28462662,55.14750138,33.632688,0.01611129361,0,0.002889578205,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
350,54.90619014,54.82075442,54.35181547,3,25,0.1,54.98643693,54.9000922,33.66169008,0.0160929407,0,0.01584531847,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
360,54.65118531,54.56286518,54.13972253,3,25,0.1,54.72876177,54.63745901,33.60879692,0.01607688422,0,-0.008908238823,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
370,54.39016698,54.30081497,53.87920311,3,25,0.1,54.46673661,54.37407665,33.53110163,0.01607309124,0,-0.004451156979,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
380,54.13119062,54.04223882,53.61390172,3,25,0.1,54.2072716,54.11516769,33.45027391,0.01606343554,0,-0.001648004981,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
390,53.87419291,53.78567552,53.35455427,3,25,0.1,53.94988365,53.8583203,33.37235361,0.01605047078,0,0.0002751997736,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
400,53.62049824,53.53217297,53.10215522,3,25,0.1,53.69575986,53.60441794,33.29752639,0.01603850541,0,0.0003396503687,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
410,53.37144645,53.28325599,52.85579151,3,25,0.1,53.44622206,53.35502891,33.22488716,0.0160282892,0,-3.828485282e-05,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
420,53.12766968,53.03966094,52.61479859,3,25,0.1,53.20193002,53.11093544,33.15383342,0.01601882805,0,-0.0002296723241,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
430,52.88926172,52.80146795,52.37892505,3,25,0.1,52.96300576,52.87224051,33.08409504,0.01600932622,0,-0.0002424019131,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
440,52.65609538,52.5685166,52.14809303,3,25,0.1,52.72933533,52.63879416,33.01562287,0.0159996029,0,-0.0002117235084,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
450,52.42800859,52.34063323,51.9222411,3,25,0.1,52.50075851,52.41042717,32.94851342,0.01598980956,0,-0.0002041022399,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
460,52.20486348,52.11768269,51.70128288,3,25,0.1,52.2771356,52.18700528,32.88288104,0.01598015642,0,-0.0002149355657,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
470,51.98654608,51.89955502,51.48511528,3,25,0.1,52.05835109,51.9684178,32.81875517,0.01597079741,0,-0.0002201977438,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
480,51.77295349,51.6861487,51.27363187,3,25,0.1,51.84430144,51.75456213,32.75608709,0.01596178312,0,-0.0002128409854,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
490,51.56398579,51.47736362,51.06672891,3,25,0.1,51.63488651,51.54533745,32.69481425,0.01595308149,0,-0.000201472905,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
500,51.35954375,51.27310027,50.86430627,3,25,0.1,51.43000692,51.34064387,32.6348917,0.01594462022,0,-0.0001932375017,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
510,51.15952932,51.07326057,50.66626685,3,25,0.1,51.22956442,51.14038316,32.57627887,0.01593634124,0,-0.0001868851065,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
520,50.96384644,50.87774858,50.47251598,3,25,0.1,51.03346273,50.94446231,32.51892876,0.01592821183,0,-0.0001795391927,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
530,50.77240135,50.6864707,50.28296118,3,25,0.1,50.84160789,50.75285983,32.46279762,0.01592021055,0,-0.0001718070617,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
540,50.58458834,50.49882175,50.09700306,3,25,0.1,50.65339282,50.56489241,32.407669,0.0159125134,0,0.0002649411713,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
550,50.40050869,50.31490295,49.91474175,3,25,0.1,50.46891901,50.38066144,32.35359873,0.01590472287,0,0.000193062,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
560,50.22030727,50.13485897,49.73632015,3,25,0.1,50.28833176,50.20031197,32.30068503,0.01589684707,0,0.0001617716972,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
570,50.04401482,49.95872052,49.56176861,3,25,0.1,50.11166196,50.02387475,32.24898109,0.0158892819,0,0.0001581064416,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
580,49.87157748,49.78643378,49.39103402,3,25,0.1,49.93885555,49.85129574,32.19847281,0.01588220699,0,0.0001797443233,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
590,49.70290866,49.61791226,49.2240307,3,25,0.1,49.7698257,49.68248825,32.14909094,0.01587540472,0,0.0002027012526,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
600,49.53791812,49.45306579,49.06066929,3,25,0.1,49.60448199,49.51736199,32.10075748,0.01586859666,0,0.0002052782038,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
610,49.37652106,49.29180966,48.90086605,3,25,0.1,49.44273946,49.3558322,32.05343087,0.0158617149,0,0.0001872695041,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
620,49.21863811,49.13406463,48.74454258,3,25,0.1,49.28451848,49.19781946,32.00708398,0.01585479726,0,0.000170536725,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
630,49.06419313,48.97975463,48.59162339,10,25,0.1,49.12974272,49.04324759,31.96166994,0.01584788343,0,0.0001734575077,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
640,49.58992776,49.39983494,48.78836876,10,25,0.1,49.68535109,49.49466492,31.99001813,0.01584115334,0,-0.001773988506,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
650,50.29997724,50.06315317,49.28754798,10,25,0.1,50.42136136,50.1789546,32.11121934,0.01587607777,0,-0.01192497937,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
660,50.97734585,50.74234628,49.92680779,10,25,0.1,51.09966319,50.86263051,32.29309891,0.01590952116,0,0.007294734589,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
670,51.64698169,51.4123772,50.59144742,10,25,0.1,51.76911873,51.534013,32.49035799,0.01593306632,0,0.004923877529,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
680,52.30450736,52.0691934,51.24938842,10,25,0.1,52.42670353,52.19157522,32.68697839,0.01596003816,0,0.002603777127,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
690,52.95053141,52.71449002,51.89283442,10,25,0.1,53.07299776,52.83774028,32.87844955,0.01598864539,0,0.001042792743,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
700,53.58430901,53.34773708,52.52129506,10,25,0.1,53.70709004,53.47198012,33.06467379,0.01601599849,0,0.0009773612246,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
710,54.205023,53.96797336,53.13570302,10,25,0.1,54.3281142,54.09324275,33.24643783,0.01604173935,0,0.001265435889,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
720,54.81238997,54.57483416,53.73678082,10,25,0.1,54.93578877,54.7011243,33.42430824,0.01606657683,0,0.001403714219,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
730,55.4065381,55.16845809,54.32492293,10,25,0.1,55.53024328,55.29575403,33.59854789,0.01609098579,0,0.001407115597,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
740,55.98776259,55.74916604,54.90038429,10,25,0.1,56.11176926,55.87744912,33.76922336,0.01611510122,0,0.001381885226,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
750,56.55638154,56.31728495,55.46340295,10,25,0.1,56.68068219,56.44653377,33.93630373,0.01613886453,0,0.001373539923,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
760,57.11269004,56.87310764,56.01423214,10,25,0.1,57.23727707,57.00329997,34.09976019,0.0161621231,0,0.00137648091,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
770,57.65696058,57.41690334,56.55313405,10,25,0.1,57.78182724,57.54801762,34.25962571,0.01618475689,0,0.001376180137,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
780,58.18945306,57.94893075,57.08036957,10,25,0.1,58.3145933,58.08094654,34.41598981,0.01620675808,0,0.001367962345,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
790,58.71042115,58.46944351,57.59619361,10,25,0.1,58.83582921,58.60234123,34.56895554,0.01622819165,0,0.001356301545,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
800,59.22151211,58.98008767,58.10223764,10,25,0.1,59.3471831,59.11385072,34.71907023,0.01624845354,0,0.0001843549533,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
810,59.72245155,59.48058934,58.59823117,10,25,0.1,59.84838037,59.61520068,34.86618943,0.01626864384,0,0.0003777446443,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
820,60.21284718,59.97055655,59.08378633,10,25,0.1,60.33902841,60.10599814,35.01017977,0.01628901356,0,0.000451032906,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
830,60.69261584,60.44990597,59.55881957,10,25,0.1,60.819044,60.58615958,35.15110765,0.01630895095,0,0.000446781545,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
840,61.16190283,60.91878266,60.02347344,10,25,0.1,61.2886873,61.05583058,35.28909006,0.01632821451,0,0.0004004710344,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
850,61.62094218,61.37742055,60.47798006,10,25,0.1,61.74845505,61.51524553,35.42410716,0.01634709284,0,0.000398512552,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
860,62.06997906,61.82606479,60.92258334,10,25,0.1,62.19820449,61.96464978,35.55606623,0.0163656579,0,0.0004506567123,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
870,62.5092452,62.26494698,61.35751309,10,25,0.1,62.63816711,62.40427512,35.68502226,0.01638359941,0,0.0004755118311,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
880,62.9389584,62.69428463,61.78298489,10,25,0.1,63.06856091,62.83433967,35.81117704,0.01640081606,0,0.0004415732545,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
890,63.35932785,63.1142867,62.19920568,10,25,0.1,63.4895957,63.255053,35.93465648,0.01641765186,0,0.0004190250892,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
900,63.77055687,63.52515626,62.60637573,10,25,0.1,63.90147558,63.66661848,36.05547998,0.01643445892,0,0.0004643747367,0,0.1,NT02_power_reverse,power,conjugate_laminar,False,0.9,0.85,global-8,8,left_zero_order_hold,COMSOL 6.4 Electronic Chip Cooling
